transaction_id,customer_id,transaction_timestamp,merchant_id,merchant_name,product_category,product_name,amount,fee_amount,cashback_amount,loyalty_points,payment_method,transaction_status,device_type,location_type,currency,updated_at
TXN_20251130_017179,USER_0061,2025-11-30 03:40:55,MERCH_0273,Merchant_0272,Electronics,Sony WH-1000XM5,7776.17,190.09,111.39,744,Bank Transfer,Successful,Android,Rural,INR,2025-11-30 03:40:55
TXN_20251130_017180,USER_0816,2025-11-30 18:29:40,MERCH_0276,Merchant_0275,Others,Toys Pack,1434.51,35.27,38.14,105,UPI,Successful,Android,Suburban,INR,2025-11-30 18:29:40
TXN_20251130_017181,USER_0385,2025-11-30 10:20:10,MERCH_0481,Merchant_0480,Health,Vitamin Supplements,2311.21,54.07,57.48,181,UPI,Successful,iOS,Urban,INR,2025-11-30 10:20:10
TXN_20251130_017182,USER_0024,2025-11-30 11:13:15,MERCH_0208,Merchant_0207,Bills,Credit Card Payment,3160.73,90.97,66.4,202,Wallet Balance,Successful,Web,Suburban,INR,2025-11-30 11:13:15
TXN_20251130_017183,USER_0208,2025-11-30 10:50:28,MERCH_0188,Merchant_0187,Bills,Gas Cylinder,3263.93,52.03,147.94,257,Wallet Balance,Successful,Android,Rural,INR,2025-11-30 10:50:28
TXN_20251130_017184,USER_0321,2025-11-30 11:11:59,MERCH_0419,Merchant_0418,Entertainment,Gaming Console,441.87,8.99,17.32,27,UPI,Successful,Android,Urban,INR,2025-11-30 11:11:59
TXN_20251130_017185,USER_0533,2025-11-30 03:16:11,MERCH_0249,Merchant_0248,Education,Tuition Fee,4121.97,117.63,106.81,241,UPI,Successful,Web,Urban,INR,2025-11-30 03:16:11
TXN_20251130_017186,USER_0877,2025-11-30 13:53:40,MERCH_0302,Merchant_0301,Food,Masala Dosa,2448.31,68.89,38.37,154,UPI,Successful,iOS,Urban,INR,2025-11-30 13:53:40
TXN_20251130_017187,USER_0989,2025-11-30 13:15:37,MERCH_0200,Merchant_0199,Entertainment,Game CD,957.9,19.11,12.45,64,Credit Card,Successful,iOS,Rural,INR,2025-11-30 13:15:37
TXN_20251130_017188,USER_0955,2025-11-30 03:49:10,MERCH_0498,Merchant_0497,Others,Pet Food,854.34,22.44,16.22,58,UPI,Successful,Android,Urban,INR,2025-11-30 03:49:10
TXN_20251130_017189,USER_0742,2025-11-30 02:07:35,MERCH_0061,Merchant_0060,Entertainment,Gaming Console,1294.59,22.45,5.9,70,Debit Card,Successful,Android,Urban,INR,2025-11-30 02:07:35
TXN_20251130_017190,USER_0010,2025-11-30 15:15:49,MERCH_0364,Merchant_0363,Electronics,Sony WH-1000XM5,493.37,12.89,16.22,26,UPI,Successful,iOS,Urban,INR,2025-11-30 15:15:49
TXN_20251130_017191,USER_0269,2025-11-30 08:24:36,MERCH_0440,Merchant_0439,Entertainment,YouTube Premium,10119.98,282.59,235.52,818,UPI,Successful,Android,Suburban,INR,2025-11-30 08:24:36
TXN_20251130_017192,USER_0844,2025-11-30 05:14:50,MERCH_0290,Merchant_0289,Education,Online Course Fee,7991.64,232.14,279.96,648,UPI,Successful,Web,Urban,INR,2025-11-30 05:14:50
TXN_20251130_017193,USER_0297,2025-11-30 03:43:22,MERCH_0005,Ajio,Travel,Hotel 1 Night,2840.4,42.98,38.31,178,UPI,Successful,Android,Urban,INR,2025-11-30 03:43:22
TXN_20251130_017194,USER_0532,2025-11-30 01:03:32,MERCH_0130,Merchant_0129,Travel,Car Rental Daily,1446.07,38.22,69.94,107,UPI,Successful,Android,Rural,INR,2025-11-30 01:03:32
TXN_20251130_017195,USER_0149,2025-11-30 21:27:13,MERCH_0376,Merchant_0375,Others,Donation,1484.59,38.37,0.0,0,UPI,Failed,Android,Suburban,INR,2025-11-30 21:27:13
TXN_20251130_017196,USER_0146,2025-11-30 11:41:42,MERCH_0029,FoodExpress,Groceries,Tea Powder 1kg,3858.62,104.09,22.7,350,UPI,Successful,Android,Urban,INR,2025-11-30 11:41:42
TXN_20251130_017197,USER_0289,2025-11-30 15:29:19,MERCH_0171,Merchant_0170,Education,Study Lamp,10486.32,212.02,29.16,801,UPI,Successful,Android,Urban,INR,2025-11-30 15:29:19
TXN_20251130_017198,USER_0972,2025-11-30 01:56:17,MERCH_0153,Merchant_0152,Travel,Resort Package,1022.09,15.58,4.59,79,UPI,Successful,Android,Urban,INR,2025-11-30 01:56:17
TXN_20251130_017199,USER_0333,2025-11-30 19:45:59,MERCH_0406,Merchant_0405,Others,Pet Food,591.35,10.4,7.25,49,Bank Transfer,Successful,Web,Urban,INR,2025-11-30 19:45:59
TXN_20251130_017200,USER_0513,2025-11-30 01:04:54,MERCH_0094,Merchant_0093,Education,Study Lamp,8498.46,165.13,197.77,747,Credit Card,Successful,Android,Urban,INR,2025-11-30 01:04:54
TXN_20251130_017201,USER_0714,2025-11-30 05:17:35,MERCH_0358,Merchant_0357,Travel,Cab Ride 20km,302.74,7.83,1.43,18,UPI,Successful,Android,Urban,INR,2025-11-30 05:17:35
TXN_20251130_017202,USER_0111,2025-11-30 19:09:06,MERCH_0044,Merchant_0043,Fashion,Fastrack Watch,659.49,10.23,20.19,38,UPI,Successful,iOS,Urban,INR,2025-11-30 19:09:06
TXN_20251130_017203,USER_0828,2025-11-30 20:44:25,MERCH_0230,Merchant_0229,Entertainment,Game CD,1412.54,34.95,53.2,71,Debit Card,Successful,Android,Suburban,INR,2025-11-30 20:44:25
TXN_20251130_017204,USER_0046,2025-11-30 16:11:52,MERCH_0128,Merchant_0127,Entertainment,YouTube Premium,379.77,10.63,0.0,0,UPI,Pending,Android,Urban,INR,2025-11-30 16:11:52
TXN_20251130_017205,USER_0440,2025-11-30 05:19:26,MERCH_0418,Merchant_0417,Others,Sports Equipment,5498.05,148.78,236.89,389,UPI,Successful,iOS,Urban,INR,2025-11-30 05:19:26
TXN_20251130_017206,USER_0614,2025-11-30 00:25:35,MERCH_0121,Merchant_0120,Food,Pizza Large,4259.49,69.57,101.23,377,UPI,Successful,iOS,Rural,INR,2025-11-30 00:25:35
TXN_20251130_017207,USER_0773,2025-11-30 11:51:20,MERCH_0020,Hotstar,Education,Workshop Pass,1017.6,16.03,15.87,60,Debit Card,Successful,iOS,Suburban,INR,2025-11-30 11:51:20
TXN_20251130_017208,USER_0568,2025-11-30 03:55:35,MERCH_0030,GroceryKing,Education,Online Course Fee,6500.37,139.63,43.22,392,UPI,Successful,Android,Urban,INR,2025-11-30 03:55:35
TXN_20251130_017209,USER_0654,2025-11-30 19:10:50,MERCH_0046,Merchant_0045,Entertainment,Movie Ticket 2,7702.44,130.26,367.29,474,UPI,Successful,Android,Urban,INR,2025-11-30 19:10:50
TXN_20251130_017210,USER_0252,2025-11-30 10:18:16,MERCH_0091,Merchant_0090,Entertainment,Movie Ticket 2,1614.58,24.4,35.35,103,Credit Card,Successful,Web,Suburban,INR,2025-11-30 10:18:16
TXN_20251130_017211,USER_0905,2025-11-30 06:54:24,MERCH_0417,Merchant_0416,Health,Medical Checkup,1152.09,31.62,21.63,58,UPI,Successful,iOS,Urban,INR,2025-11-30 06:54:24
TXN_20251130_017212,USER_0684,2025-11-30 13:25:49,MERCH_0441,Merchant_0440,Groceries,Sugar 5kg,17319.74,455.83,430.52,1047,Credit Card,Successful,Android,Urban,INR,2025-11-30 13:25:49
TXN_20251130_017213,USER_0936,2025-11-30 20:11:04,MERCH_0350,Merchant_0349,Health,Gym Membership,3718.82,76.13,56.33,218,UPI,Successful,Android,Urban,INR,2025-11-30 20:11:04
TXN_20251130_017214,USER_0172,2025-11-30 05:03:53,MERCH_0212,Merchant_0211,Groceries,Tea Powder 1kg,2336.3,63.05,95.27,190,UPI,Successful,Android,Urban,INR,2025-11-30 05:03:53
TXN_20251130_017215,USER_0211,2025-11-30 00:13:50,MERCH_0217,Merchant_0216,Travel,Cab Ride 20km,7069.51,131.23,251.07,545,UPI,Successful,Web,Urban,INR,2025-11-30 00:13:50
TXN_20251130_017216,USER_0116,2025-11-30 03:54:10,MERCH_0440,Merchant_0439,Education,Workshop Pass,2445.32,72.92,85.27,243,Wallet Balance,Successful,iOS,Urban,INR,2025-11-30 03:54:10
TXN_20251130_017217,USER_0727,2025-11-30 10:40:44,MERCH_0155,Merchant_0154,Food,Chicken Tikka,1090.49,23.52,41.42,74,UPI,Successful,iOS,Urban,INR,2025-11-30 10:40:44
TXN_20251130_017218,USER_0152,2025-11-30 18:16:33,MERCH_0326,Merchant_0325,Fashion,H&M T-Shirt,1958.94,57.78,15.68,130,UPI,Successful,Android,Suburban,INR,2025-11-30 18:16:33
TXN_20251130_017219,USER_0256,2025-11-30 13:47:00,MERCH_0483,Merchant_0482,Health,Vitamin Supplements,5108.47,105.05,174.87,434,UPI,Successful,Android,Urban,INR,2025-11-30 13:47:00
TXN_20251130_017220,USER_0588,2025-11-30 13:06:22,MERCH_0383,Merchant_0382,Others,Home Decor Item,246.61,5.93,0.0,0,Debit Card,Failed,iOS,Urban,INR,2025-11-30 13:06:22
TXN_20251130_017221,USER_0412,2025-11-30 04:56:32,MERCH_0191,Merchant_0190,Health,Yoga Mat,1355.56,32.7,6.1,105,Credit Card,Successful,iOS,Rural,INR,2025-11-30 04:56:32
TXN_20251130_017222,USER_0538,2025-11-30 08:22:45,MERCH_0067,Merchant_0066,Travel,Cab Ride 20km,7208.8,205.48,97.5,541,UPI,Successful,Android,Urban,INR,2025-11-30 08:22:45
TXN_20251130_017223,USER_0143,2025-11-30 06:03:42,MERCH_0377,Merchant_0376,Education,E-Learning Subscription,1083.69,18.74,31.08,94,Debit Card,Successful,Android,Urban,INR,2025-11-30 06:03:42
TXN_20251130_017224,USER_0513,2025-11-30 12:18:44,MERCH_0004,Myntra,Groceries,Vegetables Basket,8485.45,196.76,77.84,490,UPI,Successful,iOS,Urban,INR,2025-11-30 12:18:44
TXN_20251130_017225,USER_0813,2025-11-30 19:30:11,MERCH_0319,Merchant_0318,Entertainment,IPL Match Ticket,7440.88,126.33,62.03,448,UPI,Successful,Android,Rural,INR,2025-11-30 19:30:11
TXN_20251130_017226,USER_0455,2025-11-30 22:58:36,MERCH_0094,Merchant_0093,Others,Toys Pack,1693.36,39.47,33.44,146,Credit Card,Successful,iOS,Urban,INR,2025-11-30 22:58:36
TXN_20251130_017227,USER_0135,2025-11-30 09:16:02,MERCH_0269,Merchant_0268,Food,Masala Dosa,1023.99,20.3,20.97,71,UPI,Successful,Android,Urban,INR,2025-11-30 09:16:02
TXN_20251130_017228,USER_0235,2025-11-30 13:20:48,MERCH_0415,Merchant_0414,Electronics,Samsung Galaxy S23,1356.47,27.63,37.3,113,UPI,Successful,Android,Rural,INR,2025-11-30 13:20:48
TXN_20251130_017229,USER_0787,2025-11-30 19:47:17,MERCH_0250,Merchant_0249,Health,Gym Membership,25967.85,442.26,328.92,2332,UPI,Successful,iOS,Urban,INR,2025-11-30 19:47:17
TXN_20251130_017230,USER_0603,2025-11-30 14:01:54,MERCH_0153,Merchant_0152,Education,Study Lamp,11783.13,244.46,289.72,1129,Bank Transfer,Successful,iOS,Suburban,INR,2025-11-30 14:01:54
TXN_20251130_017231,USER_0257,2025-11-30 01:09:10,MERCH_0413,Merchant_0412,Others,Sports Equipment,2049.58,42.99,29.13,125,UPI,Successful,iOS,Urban,INR,2025-11-30 01:09:10
TXN_20251130_017232,USER_0242,2025-11-30 01:11:43,MERCH_0436,Merchant_0435,Others,Toys Pack,984.22,22.07,1.5,62,UPI,Successful,Android,Rural,INR,2025-11-30 01:11:43
TXN_20251130_017233,USER_0536,2025-11-30 17:55:23,MERCH_0061,Merchant_0060,Travel,Hotel 1 Night,2032.54,56.76,2.34,136,Debit Card,Successful,Android,Urban,INR,2025-11-30 17:55:23
TXN_20251130_017234,USER_0390,2025-11-30 21:40:20,MERCH_0080,Merchant_0079,Fashion,Adidas Ultraboost,2307.29,64.82,70.5,170,UPI,Successful,Android,Suburban,INR,2025-11-30 21:40:20
TXN_20251130_017235,USER_0208,2025-11-30 21:51:20,MERCH_0301,Merchant_0300,Education,Workshop Pass,521.46,12.79,13.46,42,UPI,Successful,Android,Urban,INR,2025-11-30 21:51:20
TXN_20251130_017236,USER_0986,2025-11-30 21:10:46,MERCH_0171,Merchant_0170,Groceries,Wheat Flour 10kg,1958.71,46.78,62.86,195,Credit Card,Successful,Android,Urban,INR,2025-11-30 21:10:46
TXN_20251130_017237,USER_0363,2025-11-30 01:35:14,MERCH_0331,Merchant_0330,Groceries,Wheat Flour 10kg,6784.56,179.83,32.09,437,UPI,Successful,Android,Urban,INR,2025-11-30 01:35:14
TXN_20251130_017238,USER_0235,2025-11-30 17:19:28,MERCH_0303,Merchant_0302,Food,Masala Dosa,299.06,6.86,7.56,26,Credit Card,Successful,Web,Suburban,INR,2025-11-30 17:19:28
TXN_20251130_017239,USER_0982,2025-11-30 19:40:34,MERCH_0205,Merchant_0204,Groceries,Vegetables Basket,4132.28,69.12,97.38,227,Debit Card,Successful,iOS,Rural,INR,2025-11-30 19:40:34
TXN_20251130_017240,USER_0144,2025-11-30 21:04:29,MERCH_0367,Merchant_0366,Electronics,Samsung Galaxy S23,7149.5,124.31,352.47,661,Bank Transfer,Successful,iOS,Urban,INR,2025-11-30 21:04:29
TXN_20251130_017241,USER_0009,2025-11-30 16:56:39,MERCH_0425,Merchant_0424,Travel,Bus Ticket Volvo,1032.19,19.46,7.07,54,UPI,Successful,Android,Urban,INR,2025-11-30 16:56:39
TXN_20251130_017242,USER_0633,2025-11-30 14:26:06,MERCH_0139,Merchant_0138,Travel,Hotel 1 Night,9839.65,149.03,185.13,767,Credit Card,Successful,Web,Urban,INR,2025-11-30 14:26:06
TXN_20251130_017243,USER_0127,2025-11-30 00:57:01,MERCH_0116,Merchant_0115,Groceries,Eggs Dozen,906.57,17.28,2.72,85,UPI,Successful,Web,Urban,INR,2025-11-30 00:57:01
TXN_20251130_017244,USER_0830,2025-11-30 02:57:30,MERCH_0300,Merchant_0299,Electronics,"Samsung 55"" TV",2810.4,52.35,95.66,279,Debit Card,Successful,Android,Suburban,INR,2025-11-30 02:57:30
TXN_20251130_017245,USER_0651,2025-11-30 14:16:13,MERCH_0423,Merchant_0422,Travel,Resort Package,1330.39,20.6,55.36,93,UPI,Successful,Android,Rural,INR,2025-11-30 14:16:13
TXN_20251130_017246,USER_0429,2025-11-30 18:41:15,MERCH_0195,Merchant_0194,Food,Ice Cream Tub,1330.09,32.95,0.0,0,Credit Card,Pending,Android,Urban,INR,2025-11-30 18:41:15
TXN_20251130_017247,USER_0281,2025-11-30 19:39:08,MERCH_0187,Merchant_0186,Others,Plants,975.26,19.23,11.62,85,UPI,Successful,Android,Urban,INR,2025-11-30 19:39:08
TXN_20251130_017248,USER_0533,2025-11-30 08:08:13,MERCH_0022,PhonePe Store,Electronics,Samsung Galaxy S23,3635.77,91.61,143.54,210,UPI,Successful,Web,Urban,INR,2025-11-30 08:08:13
TXN_20251130_017249,USER_0223,2025-11-30 05:59:12,MERCH_0096,Merchant_0095,Others,Home Decor Item,4225.13,113.6,99.91,232,UPI,Successful,Web,Urban,INR,2025-11-30 05:59:12
TXN_20251130_017250,USER_0250,2025-11-30 07:33:29,MERCH_0370,Merchant_0369,Others,Cosmetics,1695.24,26.62,43.46,156,Credit Card,Successful,Android,Urban,INR,2025-11-30 07:33:29
TXN_20251130_017251,USER_0362,2025-11-30 07:19:24,MERCH_0490,Merchant_0489,Entertainment,Game CD,464.07,13.83,15.3,26,UPI,Successful,Android,Rural,INR,2025-11-30 07:19:24
TXN_20251130_017252,USER_0824,2025-11-30 11:47:10,MERCH_0417,Merchant_0416,Fashion,H&M T-Shirt,2705.85,59.54,24.01,156,UPI,Successful,iOS,Urban,INR,2025-11-30 11:47:10
TXN_20251130_017253,USER_0861,2025-11-30 06:35:16,MERCH_0493,Merchant_0492,Others,Pet Food,2757.32,50.83,16.4,162,Debit Card,Successful,Web,Urban,INR,2025-11-30 06:35:16
TXN_20251130_017254,USER_0363,2025-11-30 18:18:09,MERCH_0363,Merchant_0362,Electronics,Sony WH-1000XM5,1455.76,34.91,4.34,122,Debit Card,Successful,Web,Suburban,INR,2025-11-30 18:18:09
TXN_20251130_017255,USER_0300,2025-11-30 08:45:45,MERCH_0411,Merchant_0410,Bills,Loan EMI,11698.68,234.21,176.98,1080,Credit Card,Successful,Android,Urban,INR,2025-11-30 08:45:45
TXN_20251130_017256,USER_0303,2025-11-30 10:15:45,MERCH_0334,Merchant_0333,Education,Study Lamp,378.44,8.38,0.23,22,UPI,Successful,Android,Urban,INR,2025-11-30 10:15:45
TXN_20251130_017257,USER_0015,2025-11-30 20:43:27,MERCH_0363,Merchant_0362,Bills,Gas Cylinder,196.9,5.53,8.45,13,Credit Card,Successful,Android,Urban,INR,2025-11-30 20:43:27
TXN_20251130_017258,USER_0879,2025-11-30 18:43:31,MERCH_0472,Merchant_0471,Fashion,Adidas Ultraboost,870.58,16.87,6.83,54,UPI,Successful,Android,Urban,INR,2025-11-30 18:43:31
TXN_20251130_017259,USER_0923,2025-11-30 01:07:23,MERCH_0234,Merchant_0233,Entertainment,Concert Pass,3679.1,103.37,47.69,186,UPI,Successful,Android,Urban,INR,2025-11-30 01:07:23
TXN_20251130_017260,USER_0144,2025-11-30 11:49:42,MERCH_0074,Merchant_0073,Entertainment,YouTube Premium,629.02,12.22,13.89,31,UPI,Successful,Android,Urban,INR,2025-11-30 11:49:42
TXN_20251130_017261,USER_0197,2025-11-30 23:46:28,MERCH_0184,Merchant_0183,Others,Home Decor Item,677.92,17.21,28.16,46,Debit Card,Successful,Android,Urban,INR,2025-11-30 23:46:28
TXN_20251130_017262,USER_0998,2025-11-30 13:29:37,MERCH_0430,Merchant_0429,Others,Donation,4679.85,107.02,160.39,301,Wallet Balance,Successful,iOS,Urban,INR,2025-11-30 13:29:37
TXN_20251130_017263,USER_0246,2025-11-30 11:54:57,MERCH_0013,Goibibo,Fashion,Woodland Shoes,2871.38,80.44,0.58,227,UPI,Successful,Android,Rural,INR,2025-11-30 11:54:57
TXN_20251130_017264,USER_0657,2025-11-30 14:35:50,MERCH_0181,Merchant_0180,Fashion,H&M T-Shirt,2636.11,70.85,24.86,143,UPI,Successful,Android,Rural,INR,2025-11-30 14:35:50
TXN_20251130_017265,USER_0975,2025-11-30 10:06:20,MERCH_0496,Merchant_0495,Bills,DTH Recharge,3949.83,69.89,89.85,294,UPI,Successful,iOS,Urban,INR,2025-11-30 10:06:20
TXN_20251130_017266,USER_0107,2025-11-30 14:00:31,MERCH_0436,Merchant_0435,Bills,Electricity Bill,1181.82,29.34,22.94,62,UPI,Successful,Android,Urban,INR,2025-11-30 14:00:31
TXN_20251130_017267,USER_0518,2025-11-30 07:29:19,MERCH_0055,Merchant_0054,Electronics,"Samsung 55"" TV",1237.71,22.05,22.35,103,UPI,Successful,Android,Urban,INR,2025-11-30 07:29:19
TXN_20251130_017268,USER_0386,2025-11-30 06:41:13,MERCH_0168,Merchant_0167,Groceries,Vegetables Basket,4063.42,63.19,0.0,0,UPI,Failed,iOS,Urban,INR,2025-11-30 06:41:13
TXN_20251130_017269,USER_0410,2025-11-30 12:31:24,MERCH_0336,Merchant_0335,Groceries,Sugar 5kg,471.12,8.39,9.28,40,UPI,Successful,Android,Urban,INR,2025-11-30 12:31:24
TXN_20251130_017270,USER_0974,2025-11-30 14:22:59,MERCH_0310,Merchant_0309,Groceries,Milk 2L,212.15,3.64,10.34,13,Debit Card,Successful,Android,Urban,INR,2025-11-30 14:22:59
TXN_20251130_017271,USER_0399,2025-11-30 13:50:07,MERCH_0237,Merchant_0236,Food,Ice Cream Tub,1172.29,33.63,35.28,88,Debit Card,Successful,Android,Urban,INR,2025-11-30 13:50:07
TXN_20251130_017272,USER_0482,2025-11-30 23:13:47,MERCH_0457,Merchant_0456,Electronics,Samsung Galaxy S23,4586.5,94.73,34.7,264,UPI,Successful,Android,Urban,INR,2025-11-30 23:13:47
TXN_20251130_017273,USER_0677,2025-11-30 01:23:32,MERCH_0135,Merchant_0134,Groceries,Milk 2L,2334.52,40.57,99.24,135,UPI,Successful,iOS,Urban,INR,2025-11-30 01:23:32
TXN_20251130_017274,USER_0788,2025-11-30 20:11:25,MERCH_0314,Merchant_0313,Entertainment,Book Novel,4261.14,122.48,118.49,217,UPI,Successful,Android,Urban,INR,2025-11-30 20:11:25
TXN_20251130_017275,USER_0656,2025-11-30 21:05:53,MERCH_0298,Merchant_0297,Travel,Hotel 1 Night,240.74,7.06,3.92,17,UPI,Successful,Android,Urban,INR,2025-11-30 21:05:53
TXN_20251130_017276,USER_0390,2025-11-30 12:40:16,MERCH_0170,Merchant_0169,Travel,Metro Card Recharge,2478.72,49.53,93.88,203,UPI,Successful,iOS,Urban,INR,2025-11-30 12:40:16
TXN_20251130_017277,USER_0745,2025-11-30 16:31:34,MERCH_0221,Merchant_0220,Food,Pasta Carbonara,3476.79,104.26,0.0,0,Credit Card,Failed,Android,Urban,INR,2025-11-30 16:31:34
TXN_20251130_017278,USER_0213,2025-11-30 03:30:37,MERCH_0172,Merchant_0171,Bills,DTH Recharge,468.34,13.82,2.05,27,Credit Card,Successful,iOS,Rural,INR,2025-11-30 03:30:37
TXN_20251130_017279,USER_0505,2025-11-30 14:39:17,MERCH_0074,Merchant_0073,Education,Workshop Pass,4281.5,121.5,7.46,422,Credit Card,Successful,iOS,Suburban,INR,2025-11-30 14:39:17
TXN_20251130_017280,USER_0740,2025-11-30 15:03:27,MERCH_0248,Merchant_0247,Electronics,Dell XPS 13,1617.25,32.21,69.06,101,Credit Card,Successful,Web,Urban,INR,2025-11-30 15:03:27
TXN_20251130_017281,USER_0267,2025-11-30 18:42:20,MERCH_0331,Merchant_0330,Electronics,OnePlus 11,39000.77,1160.6,1261.05,2100,UPI,Successful,Web,Urban,INR,2025-11-30 18:42:20
TXN_20251130_017282,USER_0453,2025-11-30 11:13:33,MERCH_0254,Merchant_0253,Food,Chicken Tikka,204.95,5.1,2.85,13,UPI,Successful,Android,Urban,INR,2025-11-30 11:13:33
TXN_20251130_017283,USER_0151,2025-11-30 17:34:04,MERCH_0123,Merchant_0122,Electronics,OnePlus 11,7108.98,199.58,191.65,511,UPI,Successful,iOS,Suburban,INR,2025-11-30 17:34:04
TXN_20251130_017284,USER_0162,2025-11-30 04:55:10,MERCH_0426,Merchant_0425,Bills,Gas Cylinder,1219.07,34.09,13.38,74,Debit Card,Successful,Android,Suburban,INR,2025-11-30 04:55:10
TXN_20251130_017285,USER_0567,2025-11-30 06:28:37,MERCH_0494,Merchant_0493,Food,Paneer Butter Masala,358.83,10.52,10.19,19,Debit Card,Successful,Android,Suburban,INR,2025-11-30 06:28:37
TXN_20251130_017286,USER_0893,2025-11-30 19:02:38,MERCH_0012,MakeMyTrip,Groceries,Eggs Dozen,1067.47,30.5,41.22,70,Debit Card,Successful,Web,Urban,INR,2025-11-30 19:02:38
TXN_20251130_017287,USER_0566,2025-11-30 00:44:34,MERCH_0374,Merchant_0373,Electronics,Boat Airdopes,2386.25,40.74,1.17,175,UPI,Successful,Android,Urban,INR,2025-11-30 00:44:34
TXN_20251130_017288,USER_0092,2025-11-30 22:14:51,MERCH_0445,Merchant_0444,Groceries,Sugar 5kg,5102.4,93.82,235.37,291,Credit Card,Successful,iOS,Urban,INR,2025-11-30 22:14:51
TXN_20251130_017289,USER_0864,2025-11-30 09:55:58,MERCH_0242,Merchant_0241,Fashion,Woodland Shoes,10116.92,176.93,247.21,934,UPI,Successful,Android,Suburban,INR,2025-11-30 09:55:58
TXN_20251130_017290,USER_0279,2025-11-30 04:25:02,MERCH_0366,Merchant_0365,Others,Plants,7494.26,132.43,257.16,517,UPI,Successful,Android,Rural,INR,2025-11-30 04:25:02
TXN_20251130_017291,USER_0238,2025-11-30 16:27:34,MERCH_0061,Merchant_0060,Food,Ice Cream Tub,688.57,18.69,26.53,35,UPI,Successful,Android,Urban,INR,2025-11-30 16:27:34
TXN_20251130_017292,USER_0620,2025-11-30 14:22:10,MERCH_0012,MakeMyTrip,Food,Pasta Carbonara,5598.0,90.87,228.72,364,Credit Card,Successful,Android,Urban,INR,2025-11-30 14:22:10
TXN_20251130_017293,USER_0114,2025-11-30 02:16:02,MERCH_0192,Merchant_0191,Education,Study Lamp,2673.88,50.22,107.95,175,UPI,Successful,iOS,Urban,INR,2025-11-30 02:16:02
TXN_20251130_017294,USER_0038,2025-11-30 06:54:54,MERCH_0273,Merchant_0272,Entertainment,Book Novel,939.55,17.66,18.8,65,Debit Card,Successful,Web,Suburban,INR,2025-11-30 06:54:54
TXN_20251130_017295,USER_0046,2025-11-30 02:45:05,MERCH_0116,Merchant_0115,Food,Pizza Large,1462.77,40.8,44.92,108,UPI,Successful,iOS,Rural,INR,2025-11-30 02:45:05
TXN_20251130_017296,USER_0523,2025-11-30 19:44:51,MERCH_0087,Merchant_0086,Bills,Broadband Bill,889.05,18.85,3.2,65,Debit Card,Successful,Android,Urban,INR,2025-11-30 19:44:51
TXN_20251130_017297,USER_0483,2025-11-30 00:49:52,MERCH_0036,Merchant_0035,Travel,Hotel 1 Night,1876.37,43.65,54.06,113,Credit Card,Successful,Android,Urban,INR,2025-11-30 00:49:52
TXN_20251130_017298,USER_0352,2025-11-30 04:13:49,MERCH_0239,Merchant_0238,Food,Biryani Meal,871.61,18.72,27.8,43,Debit Card,Successful,Web,Urban,INR,2025-11-30 04:13:49
TXN_20251130_017299,USER_0778,2025-11-30 19:33:52,MERCH_0323,Merchant_0322,Groceries,Eggs Dozen,646.78,11.32,23.03,52,Credit Card,Successful,Android,Rural,INR,2025-11-30 19:33:52
TXN_20251130_017300,USER_0287,2025-11-30 19:43:22,MERCH_0258,Merchant_0257,Fashion,Fastrack Watch,2919.36,54.81,48.22,259,UPI,Successful,Android,Urban,INR,2025-11-30 19:43:22
TXN_20251130_017301,USER_0227,2025-11-30 10:01:49,MERCH_0280,Merchant_0279,Entertainment,Book Novel,3390.49,65.63,85.13,271,UPI,Successful,Android,Urban,INR,2025-11-30 10:01:49
TXN_20251130_017302,USER_0480,2025-11-30 03:10:18,MERCH_0457,Merchant_0456,Electronics,Boat Airdopes,1498.77,27.12,18.02,114,UPI,Successful,Android,Urban,INR,2025-11-30 03:10:18
TXN_20251130_017303,USER_0489,2025-11-30 17:10:12,MERCH_0112,Merchant_0111,Others,Toys Pack,7098.59,184.94,139.44,397,Debit Card,Successful,Android,Urban,INR,2025-11-30 17:10:12
TXN_20251130_017304,USER_0353,2025-11-30 19:57:44,MERCH_0097,Merchant_0096,Others,Kitchenware,1393.49,29.54,61.16,99,UPI,Successful,Android,Suburban,INR,2025-11-30 19:57:44
TXN_20251130_017305,USER_0273,2025-11-30 04:15:55,MERCH_0465,Merchant_0464,Groceries,Cooking Oil 5L,1335.72,24.58,63.86,124,UPI,Successful,Android,Urban,INR,2025-11-30 04:15:55
TXN_20251130_017306,USER_0430,2025-11-30 05:44:00,MERCH_0488,Merchant_0487,Bills,Water Bill,3499.9,102.0,57.64,312,Debit Card,Successful,iOS,Urban,INR,2025-11-30 05:44:00
TXN_20251130_017307,USER_0501,2025-11-30 21:06:08,MERCH_0014,Ola,Groceries,Eggs Dozen,1583.79,36.81,0.0,0,Credit Card,Failed,Android,Suburban,INR,2025-11-30 21:06:08
TXN_20251130_017308,USER_0790,2025-11-30 01:14:35,MERCH_0042,Merchant_0041,Entertainment,Spotify Premium,1968.05,35.66,69.07,100,UPI,Successful,Android,Urban,INR,2025-11-30 01:14:35
TXN_20251130_017309,USER_0571,2025-11-30 06:39:22,MERCH_0500,Merchant_0499,Health,Medicine Pack,145.41,3.6,4.93,7,UPI,Successful,Android,Urban,INR,2025-11-30 06:39:22
